=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.17 17:45:26 =~=~=~=~=~=~=~=~=~=~=~=
519000,0,7698.59,30.95,7063.94,32.96,6498.51,34.94
520000,0,7689.11,30.98,7056.26,32.99,6491.18,34.96
521000,0,7680.82,31.01,7049.07,33.01,6484.63,34.99
522000,0,7670.93,31.04,7042.56,33.03,6478.94,35.01
523000,0,7662.56,31.06,7034.64,33.06,6472.21,35.03
524000,0,7655.20,31.08,7029.08,33.08,6465.69,35.06
525000,0,7646.28,31.11,7022.31,33.10,6458.79,35.08
526000,0,7638.66,31.13,7014.95,33.13,6451.80,35.11
527000,0,7630.14,31.16,7007.60,33.15,6445.23,35.13
528000,0,7621.23,31.19,6998.87,33.18,6439.24,35.16
529000,0,7612.74,31.21,6992.15,33.20,6432.40,35.18
530000,0,7605.36,31.24,6985.26,33.23,6425.95,35.21
531000,0,7598.57,31.26,6977.77,33.25,6419.11,35.23
532000,0,7591.82,31.28,6970.66,33.28,6412.69,35.25
533000,0,7583.23,31.30,6963.68,33.30,6405.08,35.28
534000,0,7575.52,31.33,6957.47,33.32,6397.81,35.31
535000,0,7568.66,31.35,6949.75,33.35,6387.65,35.35
536000,0,7560.92,31.37,6942.95,33.37,6380.48,35.37
537000,0,7552.26,31.40,6936.12,33.39,6374.99,35.40
538000,0,7543.97,31.42,6928.61,33.42,6367.89,35.42
539000,0,7534.98,31.45,6920.67,33.45,6359.77,35.45
540000,0,7526.14,31.48,6913.37,33.47,6352.99,35.48
541000,0,7517.73,31.51,6906.72,33.49,6346.65,35.50
542000,0,7510.24,31.53,6899.73,33.52,6340.06,35.53
543000,0,7502.77,31.55,6893.40,33.54,6334.47,35.55
544000,0,7495.97,31.57,6887.39,33.56,6328.41,35.57
545000,0,7489.88,31.59,6880.07,33.58,6323.22,35.59
546000,0,7482.79,31.61,6874.61,33.60,6318.61,35.61
547000,0,7477.23,31.63,6869.40,33.62,6314.15,35.62
548000,0,7471.70,31.65,6864.48,33.64,6308.45,35.65
549000,0,7463.69,31.67,6858.93,33.66,6305.14,35.66
550000,0,7454.59,31.70,6852.94,33.68,6300.28,35.68
551000,0,7448.40,31.72,6847.10,33.70,6295.17,35.70
552000,0,7441.88,31.74,6842.19,33.71,6291.57,35.71
553000,0,7436.18,31.76,6835.56,33.74,6287.96,35.72
554000,0,7429.56,31.78,6831.46,33.75,6284.93,35.74
555000,0,7424.37,31.80,6826.91,33.77,6280.84,35.75
556000,0,7418.09,31.82,6821.99,33.78,6277.05,35.77
557000,0,7412.39,31.83,6815.82,33.81,6271.96,35.79
558000,0,7406.93,31.85,6810.22,33.83,6266.95,35.80
559000,0,7400.49,31.87,6804.66,33.84,6262.11,35.82
560000,0,7394.88,31.89,6799.68,33.86,6257.56,35.84
561000,0,7389.02,31.91,6794.90,33.88,6251.62,35.86
562000,0,7382.29,31.93,6789.87,33.90,6246.09,35.88
563000,0,7376.28,31.95,6783.40,33.92,6239.96,35.91
564000,0,7369.08,31.97,6776.68,33.94,6233.55,35.93
565000,0,7362.38,31.99,6770.62,33.96,6227.25,35.96
566000,0,7357.63,32.01,6764.29,33.99,6221.61,35.98
567000,0,7352.02,32.03,6758.44,34.01,6215.14,36.00
568000,0,7346.18,32.04,6751.74,34.03,6209.73,36.02
569000,0,7338.47,32.07,6746.04,34.05,6205.42,36.04
570000,0,7330.60,32.09,6739.21,34.07,6200.58,36.06
571000,0,7323.47,32.12,6734.06,34.09,6195.90,36.08
572000,0,7317.87,32.13,6729.16,34.11,6187.17,36.11
573000,0,7312.20,32.15,6723.73,34.13,6181.78,36.13
574000,0,7306.45,32.17,6717.59,34.15,6176.57,36.15
575000,0,7300.33,32.19,6712.84,34.17,6170.82,36.18
576000,0,7294.03,32.21,6707.15,34.19,6165.13,36.20
577000,0,7286.81,32.23,6701.36,34.21,6158.69,36.22
578000,0,7280.39,32.25,6695.40,34.23,6153.54,36.24
579000,0,7275.08,32.27,6690.90,34.24,6148.78,36.26
580000,0,7270.26,32.29,6688.99,34.25,6147.79,36.27
581000,0,7264.27,32.31,6686.09,34.26,6147.06,36.27
582000,0,7259.38,32.32,6680.85,34.28,6143.08,36.28
583000,0,7256.53,32.33,6675.74,34.30,6138.61,36.30
